timestamp,power,is_anomaly_power
2025-05-31 13:32:17.340944,669.5303624371321,False
2025-05-31 13:33:17.340944,678.0697152482932,False
2025-05-31 13:34:17.340944,753.7417419557479,False
2025-05-31 13:35:17.340944,897.4295066182481,False
2025-05-31 13:36:17.340944,829.511429889333,False
2025-05-31 13:37:17.340944,601.3887067461774,False
2025-05-31 13:38:17.340944,705.6519230417209,False
2025-05-31 13:39:17.340944,625.6346427119131,False
2025-05-31 13:40:17.340944,716.8855984519777,False
2025-05-31 13:41:17.340944,726.5526831731947,False
2025-05-31 13:42:17.340944,587.4928211283794,False
2025-05-31 13:43:17.340944,611.5455077691779,False
2025-05-31 13:44:17.340944,468.06887603307564,False
2025-05-31 13:45:17.340944,602.4990399245802,False
2025-05-31 13:46:17.340944,764.164328059405,False
2025-05-31 13:47:17.340944,628.4738132250071,False
2025-05-31 13:48:17.340944,707.3641065197822,False
2025-05-31 13:49:17.340944,597.7399721782689,False
2025-05-31 13:50:17.340944,608.387787627853,False
2025-05-31 13:51:17.340944,571.2728027725544,False
2025-05-31 13:52:17.340944,683.273070139709,False
2025-05-31 13:53:17.340944,561.2928198178943,False
2025-05-31 13:54:17.340944,659.7537836425766,False
2025-05-31 13:55:17.340944,510.1280764347879,False
2025-05-31 13:56:17.340944,579.8242222214406,False
2025-05-31 13:57:17.340944,787.7062573695663,False
2025-05-31 13:58:17.340944,763.3587601843315,False
2025-05-31 13:59:17.340944,502.63410312195424,False
2025-05-31 14:00:17.340944,634.8470181623684,False
2025-05-31 14:01:17.340944,535.8384927523075,False
2025-05-31 14:02:17.340944,712.5970228257459,False
2025-05-31 14:03:17.340944,669.8750646413741,False
2025-05-31 14:04:17.340944,670.7206904555484,False
2025-05-31 14:05:17.340944,853.0273424255959,False
2025-05-31 14:06:17.340944,485.65562306519007,False
2025-05-31 14:07:17.340944,579.3543400683928,False
2025-05-31 14:08:17.340944,589.9647984296014,False
2025-05-31 14:09:17.340944,626.6947348989665,False
2025-05-31 14:10:17.340944,622.0779333011943,False
2025-05-31 14:11:17.340944,469.8258683363558,False
2025-05-31 14:12:17.340944,738.3407582660691,False
2025-05-31 14:13:17.340944,740.9313806142268,False
2025-05-31 14:14:17.340944,613.6681884818684,False
2025-05-31 14:15:17.340944,543.0170325684606,False
2025-05-31 14:16:17.340944,844.3235321999204,False
2025-05-31 14:17:17.340944,512.8052563321157,False
2025-05-31 14:18:17.340944,724.8230537557598,False
2025-05-31 14:19:17.340944,733.6206799082105,False
2025-05-31 14:20:17.340944,597.2437360934549,False
2025-05-31 14:21:17.340944,739.2312872493225,False
2025-05-31 14:22:17.340944,713.7296589790366,False
2025-05-31 14:23:17.340944,592.8075299325781,False
2025-05-31 14:24:17.340944,798.8399170779749,False
2025-05-31 14:25:17.340944,462.3153883659977,False
2025-05-31 14:26:17.340944,517.2721337584768,False
2025-05-31 14:27:17.340944,569.8436650301328,False
2025-05-31 14:28:17.340944,620.9205099734415,False
2025-05-31 14:29:17.340944,639.2016851453072,False
2025-05-31 14:30:17.340944,594.4178430618878,False
2025-05-31 14:31:17.340944,590.2798869810243,False
2025-05-31 14:32:17.340944,507.0622432151635,False
2025-05-31 14:33:17.340944,558.8405640431464,False
2025-05-31 14:34:17.340944,512.1113800838098,False
2025-05-31 14:35:17.340944,649.2651760776102,False
2025-05-31 14:36:17.340944,434.54007797275733,False
2025-05-31 14:37:17.340944,623.0945010246307,False
2025-05-31 14:38:17.340944,573.8158379889727,False
2025-05-31 14:39:17.340944,476.20293734441367,False
2025-05-31 14:40:17.340944,421.49181983552324,False
2025-05-31 14:41:17.340944,580.9241890494214,False
2025-05-31 14:42:17.340944,557.690818171116,False
2025-05-31 14:43:17.340944,583.241411611126,False
2025-05-31 14:44:17.340944,609.7978869628706,False
2025-05-31 14:45:17.340944,469.173364471387,False
2025-05-31 14:46:17.340944,470.6276231077487,False
2025-05-31 14:47:17.340944,642.9254083616087,False
2025-05-31 14:48:17.340944,662.7704971207245,False
2025-05-31 14:49:17.340944,648.9981330919693,False
2025-05-31 14:50:17.340944,544.0481217940536,False
2025-05-31 14:51:17.340944,580.2536038587702,False
2025-05-31 14:52:17.340944,463.17418239852327,False
2025-05-31 14:53:17.340944,474.0560799910613,False
2025-05-31 14:54:17.340944,567.9676729194869,False
2025-05-31 14:55:17.340944,552.536526177513,False
2025-05-31 14:56:17.340944,402.45212208743624,False
2025-05-31 14:57:17.340944,408.3019861649027,False
2025-05-31 14:58:17.340944,696.795963663442,False
2025-05-31 14:59:17.340944,578.3747508816053,False
2025-05-31 15:00:17.340944,555.0347810540799,False
2025-05-31 15:01:17.340944,748.6148317724105,False
2025-05-31 15:02:17.340944,536.3913927413572,False
2025-05-31 15:03:17.340944,553.2477128074705,False
2025-05-31 15:04:17.340944,508.7452434227084,False
2025-05-31 15:05:17.340944,665.1534404734418,False
2025-05-31 15:06:17.340944,614.1680859654243,False
2025-05-31 15:07:17.340944,586.6652543746335,False
2025-05-31 15:08:17.340944,657.3096583027619,False
2025-05-31 15:09:17.340944,573.7753013710254,False
2025-05-31 15:10:17.340944,401.5505560645956,False
2025-05-31 15:11:17.340944,545.1971448405584,False
2025-05-31 15:12:17.340944,490.5842535813889,False
2025-05-31 15:13:17.340944,551.8830071314915,False
2025-05-31 15:14:17.340944,536.4948868893788,False
2025-05-31 15:15:17.340944,414.60113311250876,False
2025-05-31 15:16:17.340944,451.2226679744116,False
2025-05-31 15:17:17.340944,444.9969264779477,False
2025-05-31 15:18:17.340944,619.9262848230019,False
2025-05-31 15:19:17.340944,471.660061113563,False
2025-05-31 15:20:17.340944,455.9097143567336,False
2025-05-31 15:21:17.340944,574.4494412929414,False
2025-05-31 15:22:17.340944,574.3682642352333,False
2025-05-31 15:23:17.340944,581.3281732173374,False
2025-05-31 15:24:17.340944,402.15135032051774,False
2025-05-31 15:25:17.340944,421.3458360586227,False
2025-05-31 15:26:17.340944,609.6738037415416,False
2025-05-31 15:27:17.340944,304.97834953489087,False
2025-05-31 15:28:17.340944,547.6540628747478,False
2025-05-31 15:29:17.340944,451.5293363880456,False
2025-05-31 15:30:17.340944,628.6065494512719,False
2025-05-31 15:31:17.340944,458.37896256112714,False
2025-05-31 15:32:17.340944,463.4224141544686,False
2025-05-31 15:33:17.340944,382.90705228100046,False
2025-05-31 15:34:17.340944,606.2796626720834,False
2025-05-31 15:35:17.340944,545.599696385164,False
2025-05-31 15:36:17.340944,671.9071214492253,False
2025-05-31 15:37:17.340944,464.3969791060367,False
2025-05-31 15:38:17.340944,519.4564482689723,False
2025-05-31 15:39:17.340944,707.637452606878,False
2025-05-31 15:40:17.340944,662.6145189273242,False
2025-05-31 15:41:17.340944,572.4566105925466,False
2025-05-31 15:42:17.340944,0.0,True
2025-05-31 15:43:17.340944,485.1812124369319,False
2025-05-31 15:44:17.340944,585.9181004329338,False
2025-05-31 15:45:17.340944,555.7068550844903,False
2025-05-31 15:46:17.340944,354.2576802863369,False
2025-05-31 15:47:17.340944,480.10963859670505,False
2025-05-31 15:48:17.340944,610.6530233228415,False
2025-05-31 15:49:17.340944,589.5658914491106,False
2025-05-31 15:50:17.340944,640.3277489795905,False
2025-05-31 15:51:17.340944,348.78268307790825,False
2025-05-31 15:52:17.340944,506.7355885700084,False
2025-05-31 15:53:17.340944,613.2387621903806,False
2025-05-31 15:54:17.340944,258.339125410371,False
2025-05-31 15:55:17.340944,443.20111354905555,False
2025-05-31 15:56:17.340944,448.32682983389645,False
2025-05-31 15:57:17.340944,546.271958608796,False
2025-05-31 15:58:17.340944,522.4225482998158,False
2025-05-31 15:59:17.340944,576.9922025966104,False
2025-05-31 16:00:17.340944,524.6559592653043,False
2025-05-31 16:01:17.340944,706.5767388474877,False
2025-05-31 16:02:17.340944,539.9939387859174,False
2025-05-31 16:03:17.340944,551.5773030618947,False
2025-05-31 16:04:17.340944,451.7486684624902,False
2025-05-31 16:05:17.340944,591.5955586434687,False
2025-05-31 16:06:17.340944,563.4404928156204,False
2025-05-31 16:07:17.340944,573.453001563809,False
2025-05-31 16:08:17.340944,606.6816138396165,False
2025-05-31 16:09:17.340944,641.2712637704406,False
2025-05-31 16:10:17.340944,605.5425508043481,False
2025-05-31 16:11:17.340944,419.25414000666086,False
2025-05-31 16:12:17.340944,426.84828105258543,False
2025-05-31 16:13:17.340944,457.57086645341724,False
2025-05-31 16:14:17.340944,478.83054578663075,False
2025-05-31 16:15:17.340944,549.3909012178491,False
2025-05-31 16:16:17.340944,593.8049481841035,False
2025-05-31 16:17:17.340944,560.1629014547137,False
2025-05-31 16:18:17.340944,310.66818831847087,False
2025-05-31 16:19:17.340944,559.3247180245228,False
2025-05-31 16:20:17.340944,515.3998740340155,False
2025-05-31 16:21:17.340944,541.9480092400195,False
2025-05-31 16:22:17.340944,569.3120291476107,False
2025-05-31 16:23:17.340944,513.8973198896092,False
2025-05-31 16:24:17.340944,703.3342761205168,False
2025-05-31 16:25:17.340944,614.3527610127554,False
2025-05-31 16:26:17.340944,316.2307505584668,False
2025-05-31 16:27:17.340944,562.3430243808662,False
2025-05-31 16:28:17.340944,471.5656110258973,False
2025-05-31 16:29:17.340944,660.8383143220485,False
2025-05-31 16:30:17.340944,375.78567938793003,False
2025-05-31 16:31:17.340944,441.2576494062103,False
2025-05-31 16:32:17.340944,543.1594008539518,False
2025-05-31 16:33:17.340944,360.8460722358157,False
2025-05-31 16:34:17.340944,518.5128016892036,False
2025-05-31 16:35:17.340944,438.8847581686898,False
2025-05-31 16:36:17.340944,380.73791134452244,False
2025-05-31 16:37:17.340944,522.770121882422,False
2025-05-31 16:38:17.340944,596.033702988591,False
2025-05-31 16:39:17.340944,483.8527550228206,False
2025-05-31 16:40:17.340944,604.8224836792322,False
2025-05-31 16:41:17.340944,267.2888160908043,False
2025-05-31 16:42:17.340944,426.3097588611726,False
2025-05-31 16:43:17.340944,654.1259544478452,False
2025-05-31 16:44:17.340944,480.78603095632656,False
2025-05-31 16:45:17.340944,344.28007836536756,False
2025-05-31 16:46:17.340944,567.9835763063492,False
2025-05-31 16:47:17.340944,583.6609510212076,False
2025-05-31 16:48:17.340944,220.02100388122145,False
2025-05-31 16:49:17.340944,380.02383088062413,False
2025-05-31 16:50:17.340944,608.1780701896166,False
2025-05-31 16:51:17.340944,570.6555499661212,False
2025-05-31 16:52:17.340944,505.5392335134423,False
2025-05-31 16:53:17.340944,502.9810008509679,False
2025-05-31 16:54:17.340944,386.90441557351426,False
2025-05-31 16:55:17.340944,440.6464432973086,False
2025-05-31 16:56:17.340944,528.5006585781821,False
2025-05-31 16:57:17.340944,502.37109018373445,False
2025-05-31 16:58:17.340944,420.80069975707625,False
2025-05-31 16:59:17.340944,672.9532610682156,False
2025-05-31 17:00:17.340944,488.8484585476691,False
2025-05-31 17:01:17.340944,662.0250705118667,False
2025-05-31 17:02:17.340944,330.5898250153434,False
2025-05-31 17:03:17.340944,510.13609530232816,False
2025-05-31 17:04:17.340944,455.2953886479778,False
2025-05-31 17:05:17.340944,558.5413244340137,False
2025-05-31 17:06:17.340944,484.31551068708893,False
2025-05-31 17:07:17.340944,497.48671478397176,False
2025-05-31 17:08:17.340944,349.66138116208026,False
2025-05-31 17:09:17.340944,529.7033909879987,False
2025-05-31 17:10:17.340944,341.17478960654637,False
2025-05-31 17:11:17.340944,363.31548443774955,False
2025-05-31 17:12:17.340944,132.93140863876198,False
2025-05-31 17:13:17.340944,437.5036185050143,False
2025-05-31 17:14:17.340944,72.13262212708696,False
2025-05-31 17:15:17.340944,328.08524100024,False
2025-05-31 17:16:17.340944,552.07263005341,False
2025-05-31 17:17:17.340944,460.6837203240868,False
2025-05-31 17:18:17.340944,498.15236659929644,False
2025-05-31 17:19:17.340944,490.85853871997284,False
2025-05-31 17:20:17.340944,350.39649215131965,False
2025-05-31 17:21:17.340944,486.30974515739047,False
2025-05-31 17:22:17.340944,334.36612742279954,False
2025-05-31 17:23:17.340944,510.5237640087976,False
2025-05-31 17:24:17.340944,346.27710534290213,False
2025-05-31 17:25:17.340944,635.3365260198458,False
2025-05-31 17:26:17.340944,511.8239849406599,False
2025-05-31 17:27:17.340944,534.0459787524474,False
2025-05-31 17:28:17.340944,390.3527564704858,False
2025-05-31 17:29:17.340944,256.0417384219141,False
2025-05-31 17:30:17.340944,407.8099893270081,False
2025-05-31 17:31:17.340944,387.6896528051426,False
2025-05-31 17:32:17.340944,426.1638450405438,False
2025-05-31 17:33:17.340944,612.546507904223,False
2025-05-31 17:34:17.340944,550.8657832964344,False
2025-05-31 17:35:17.340944,550.8172316388858,False
2025-05-31 17:36:17.340944,443.2994263967069,False
2025-05-31 17:37:17.340944,168.39414234827822,False
2025-05-31 17:38:17.340944,281.04643441317216,False
2025-05-31 17:39:17.340944,342.1799185996699,False
2025-05-31 17:40:17.340944,368.0850894467838,False
2025-05-31 17:41:17.340944,286.88655202153683,False
2025-05-31 17:42:17.340944,490.0465970940097,False
2025-05-31 17:43:17.340944,283.5840922906374,False
2025-05-31 17:44:17.340944,528.0287011246514,False
2025-05-31 17:45:17.340944,470.9361768199676,False
2025-05-31 17:46:17.340944,487.4113781317748,False
2025-05-31 17:47:17.340944,278.56997815925405,False
2025-05-31 17:48:17.340944,359.35758102777635,False
2025-05-31 17:49:17.340944,270.2490500266583,False
2025-05-31 17:50:17.340944,336.805261312289,False
2025-05-31 17:51:17.340944,313.24473458180876,False
2025-05-31 17:52:17.340944,339.8220475003868,False
2025-05-31 17:53:17.340944,568.6035435790963,False
2025-05-31 17:54:17.340944,148.28223408071636,False
2025-05-31 17:55:17.340944,619.1002811431998,False
2025-05-31 17:56:17.340944,486.17164078683993,False
2025-05-31 17:57:17.340944,338.84065041459377,False
2025-05-31 17:58:17.340944,270.83211779990097,False
2025-05-31 17:59:17.340944,601.1695283899921,False
2025-05-31 18:00:17.340944,469.0075038250235,False
2025-05-31 18:01:17.340944,198.9438600589159,False
2025-05-31 18:02:17.340944,408.955278810948,False
2025-05-31 18:03:17.340944,460.56019338515085,False
2025-05-31 18:04:17.340944,391.3589675512178,False
2025-05-31 18:05:17.340944,481.73573319075797,False
2025-05-31 18:06:17.340944,424.00632117601583,False
2025-05-31 18:07:17.340944,515.7822228706298,False
2025-05-31 18:08:17.340944,276.7116481840169,False
2025-05-31 18:09:17.340944,330.45708834821835,False
2025-05-31 18:10:17.340944,292.4126191694632,False
2025-05-31 18:11:17.340944,335.16849032411665,False
2025-05-31 18:12:17.340944,520.2214019524736,False
2025-05-31 18:13:17.340944,483.00001362579485,False
2025-05-31 18:14:17.340944,585.5804288985885,False
2025-05-31 18:15:17.340944,541.0830173875542,False
2025-05-31 18:16:17.340944,519.8725937008742,False
2025-05-31 18:17:17.340944,461.25958192578054,False
2025-05-31 18:18:17.340944,414.72915583950726,False
2025-05-31 18:19:17.340944,430.93431406309486,False
2025-05-31 18:20:17.340944,235.52395093049535,False
2025-05-31 18:21:17.340944,529.3424122078101,False
2025-05-31 18:22:17.340944,468.8080650205281,False
2025-05-31 18:23:17.340944,304.80482181394575,False
2025-05-31 18:24:17.340944,491.63688657545464,False
2025-05-31 18:25:17.340944,411.50855561875886,False
2025-05-31 18:26:17.340944,428.6759492981862,False
2025-05-31 18:27:17.340944,522.5012045593497,False
2025-05-31 18:28:17.340944,601.1036637511171,False
2025-05-31 18:29:17.340944,386.3634088563946,False
2025-05-31 18:30:17.340944,300.47062379951365,False
2025-05-31 18:31:17.340944,688.3170870371074,False
2025-05-31 18:32:17.340944,521.7576056119111,False
2025-05-31 18:33:17.340944,418.9540791919958,False
2025-05-31 18:34:17.340944,483.18752324166513,False
2025-05-31 18:35:17.340944,386.8648553268364,False
2025-05-31 18:36:17.340944,454.0303497258417,False
2025-05-31 18:37:17.340944,453.7945316772353,False
2025-05-31 18:38:17.340944,464.86728878986435,False
2025-05-31 18:39:17.340944,571.5259565633786,False
2025-05-31 18:40:17.340944,555.9686599769678,False
2025-05-31 18:41:17.340944,412.7363150593482,False
2025-05-31 18:42:17.340944,304.92035049285926,False
2025-05-31 18:43:17.340944,428.10428988729603,False
2025-05-31 18:44:17.340944,439.6921956731239,False
2025-05-31 18:45:17.340944,402.8652559957502,False
2025-05-31 18:46:17.340944,396.8148183228682,False
2025-05-31 18:47:17.340944,319.7480746615189,False
2025-05-31 18:48:17.340944,444.17307261648165,False
2025-05-31 18:49:17.340944,694.0586323737787,False
2025-05-31 18:50:17.340944,369.10300521191397,False
2025-05-31 18:51:17.340944,417.62569646311874,False
2025-05-31 18:52:17.340944,423.29963503910335,False
2025-05-31 18:53:17.340944,676.8188293274537,False
2025-05-31 18:54:17.340944,222.76878999782983,False
2025-05-31 18:55:17.340944,416.4956507648956,False
2025-05-31 18:56:17.340944,625.9541221923889,False
2025-05-31 18:57:17.340944,675.2889155035031,False
2025-05-31 18:58:17.340944,459.7568976900074,False
2025-05-31 18:59:17.340944,323.5090490361282,False
2025-05-31 19:00:17.340944,584.3617608289184,False
2025-05-31 19:01:17.340944,533.6498530498064,False
2025-05-31 19:02:17.340944,328.2606160339376,False
2025-05-31 19:03:17.340944,527.5978064768778,False
2025-05-31 19:04:17.340944,406.0154577630188,False
2025-05-31 19:05:17.340944,617.6687328684134,False
2025-05-31 19:06:17.340944,481.91366142908373,False
2025-05-31 19:07:17.340944,470.12820690826675,False
2025-05-31 19:08:17.340944,638.8406080480271,False
2025-05-31 19:09:17.340944,374.64290040137666,False
2025-05-31 19:10:17.340944,570.8464664119984,False
2025-05-31 19:11:17.340944,303.4043214048389,False
2025-05-31 19:12:17.340944,374.6160589413814,False
2025-05-31 19:13:17.340944,433.8663526459824,False
2025-05-31 19:14:17.340944,474.11640336076414,False
2025-05-31 19:15:17.340944,524.310806731137,False
2025-05-31 19:16:17.340944,530.8338839866232,False
2025-05-31 19:17:17.340944,517.5250447441521,False
2025-05-31 19:18:17.340944,523.6944507634084,False
2025-05-31 19:19:17.340944,554.4478816423647,False
2025-05-31 19:20:17.340944,500.29777983880547,False
2025-05-31 19:21:17.340944,630.5580723635951,False
2025-05-31 19:22:17.340944,610.9855917721507,False
2025-05-31 19:23:17.340944,470.30019333810117,False
2025-05-31 19:24:17.340944,496.9932827631882,False
2025-05-31 19:25:17.340944,668.9177820978839,False
2025-05-31 19:26:17.340944,420.68298813512956,False
2025-05-31 19:27:17.340944,530.2084860745725,False
2025-05-31 19:28:17.340944,487.774790009774,False
2025-05-31 19:29:17.340944,516.4291540784843,False
2025-05-31 19:30:17.340944,527.3384683075052,False
2025-05-31 19:31:17.340944,467.960970013069,False
2025-05-31 19:32:17.340944,445.15986563569317,False
2025-05-31 19:33:17.340944,568.6746488423888,False
2025-05-31 19:34:17.340944,680.7342622691009,False
2025-05-31 19:35:17.340944,618.2361767744969,False
2025-05-31 19:36:17.340944,350.8795887012013,False
2025-05-31 19:37:17.340944,485.8932096691899,False
2025-05-31 19:38:17.340944,440.2257005261871,False
2025-05-31 19:39:17.340944,526.2422622962981,False
2025-05-31 19:40:17.340944,529.6617596863525,False
2025-05-31 19:41:17.340944,378.7844765276007,False
2025-05-31 19:42:17.340944,637.8085145527527,False
2025-05-31 19:43:17.340944,468.98605714064945,False
2025-05-31 19:44:17.340944,549.2078250699325,False
2025-05-31 19:45:17.340944,555.2173315090865,False
2025-05-31 19:46:17.340944,589.6905489500307,False
2025-05-31 19:47:17.340944,540.7864303157435,False
2025-05-31 19:48:17.340944,426.67921470138936,False
2025-05-31 19:49:17.340944,375.60792423397686,False
2025-05-31 19:50:17.340944,483.4962887972823,False
2025-05-31 19:51:17.340944,577.5387166408996,False
2025-05-31 19:52:17.340944,338.7252006191646,False
2025-05-31 19:53:17.340944,479.3339765855881,False
2025-05-31 19:54:17.340944,469.76824217785344,False
2025-05-31 19:55:17.340944,538.7380556451894,False
2025-05-31 19:56:17.340944,647.0677173014358,False
2025-05-31 19:57:17.340944,385.8066504059675,False
2025-05-31 19:58:17.340944,379.55545877984713,False
2025-05-31 19:59:17.340944,444.90910872838384,False
2025-05-31 20:00:17.340944,463.9943893575357,False
2025-05-31 20:01:17.340944,466.88798398329476,False
2025-05-31 20:02:17.340944,456.29685341197825,False
2025-05-31 20:03:17.340944,564.7035226386615,False
2025-05-31 20:04:17.340944,655.9093705105959,False
2025-05-31 20:05:17.340944,570.9884108734395,False
2025-05-31 20:06:17.340944,555.5101917663633,False
2025-05-31 20:07:17.340944,429.6730719965835,False
2025-05-31 20:08:17.340944,877.3834822160502,False
2025-05-31 20:09:17.340944,680.8354125449628,False
2025-05-31 20:10:17.340944,238.21678111896787,False
2025-05-31 20:11:17.340944,592.6357647698383,False
2025-05-31 20:12:17.340944,703.5560839094435,False
2025-05-31 20:13:17.340944,490.97571539027274,False
2025-05-31 20:14:17.340944,453.4775490742987,False
2025-05-31 20:15:17.340944,540.8365212806293,False
2025-05-31 20:16:17.340944,550.3483606090109,False
2025-05-31 20:17:17.340944,676.151899695729,False
2025-05-31 20:18:17.340944,479.17799320730853,False
2025-05-31 20:19:17.340944,754.4120047362921,False
2025-05-31 20:20:17.340944,545.6350339768238,False
2025-05-31 20:21:17.340944,369.4485474994157,False
2025-05-31 20:22:17.340944,389.5737694536679,False
2025-05-31 20:23:17.340944,394.4839781489384,False
2025-05-31 20:24:17.340944,620.0830170054338,False
2025-05-31 20:25:17.340944,573.0286834275777,False
2025-05-31 20:26:17.340944,497.08012844999814,False
2025-05-31 20:27:17.340944,644.4729777059183,False
2025-05-31 20:28:17.340944,642.0183432555103,False
2025-05-31 20:29:17.340944,486.28410583758944,False
2025-05-31 20:30:17.340944,540.2454207319436,False
2025-05-31 20:31:17.340944,521.6561239614543,False
2025-05-31 20:32:17.340944,488.53953201133595,False
2025-05-31 20:33:17.340944,603.5160672065059,False
2025-05-31 20:34:17.340944,776.1439605434624,False
2025-05-31 20:35:17.340944,424.20313138842045,False
2025-05-31 20:36:17.340944,490.7336677011674,False
2025-05-31 20:37:17.340944,590.8865019465659,False
2025-05-31 20:38:17.340944,543.7334357931832,False
2025-05-31 20:39:17.340944,634.5248778137885,False
2025-05-31 20:40:17.340944,590.2878390302692,False
2025-05-31 20:41:17.340944,459.79087014039123,False
2025-05-31 20:42:17.340944,482.5102433532737,False
2025-05-31 20:43:17.340944,532.5897864821812,False
2025-05-31 20:44:17.340944,688.4036154788911,False
2025-05-31 20:45:17.340944,590.8777119522015,False
2025-05-31 20:46:17.340944,495.35269898293666,False
2025-05-31 20:47:17.340944,365.40025780813875,False
2025-05-31 20:48:17.340944,411.914974981701,False
2025-05-31 20:49:17.340944,621.4834942647217,False
2025-05-31 20:50:17.340944,403.41061964469947,False
2025-05-31 20:51:17.340944,714.4267980849343,False
2025-05-31 20:52:17.340944,635.9570169308759,False
2025-05-31 20:53:17.340944,452.5739360589505,False
2025-05-31 20:54:17.340944,528.4860332812463,False
2025-05-31 20:55:17.340944,679.6701823641858,False
2025-05-31 20:56:17.340944,398.83173132894524,False
2025-05-31 20:57:17.340944,537.6551273408255,False
2025-05-31 20:58:17.340944,570.3808330368062,False
2025-05-31 20:59:17.340944,533.8015791229108,False
2025-05-31 21:00:17.340944,655.5005266047797,False
2025-05-31 21:01:17.340944,694.0593118892616,False
2025-05-31 21:02:17.340944,710.1716464307007,False
2025-05-31 21:03:17.340944,678.3755034340097,False
2025-05-31 21:04:17.340944,388.53529327174874,False
2025-05-31 21:05:17.340944,563.1310615669255,False
2025-05-31 21:06:17.340944,650.0456778483604,False
2025-05-31 21:07:17.340944,443.087676685603,False
2025-05-31 21:08:17.340944,468.4423129993593,False
2025-05-31 21:09:17.340944,752.1403411535834,False
2025-05-31 21:10:17.340944,549.6547875046514,False
2025-05-31 21:11:17.340944,470.4747544240822,False
2025-05-31 21:12:17.340944,681.1775809219328,False
2025-05-31 21:13:17.340944,777.8018451769318,False
2025-05-31 21:14:17.340944,557.5110230753713,False
2025-05-31 21:15:17.340944,554.5270191694805,False
2025-05-31 21:16:17.340944,666.5930841430858,False
2025-05-31 21:17:17.340944,819.0987951703098,False
2025-05-31 21:18:17.340944,416.03757565984085,False
2025-05-31 21:19:17.340944,589.1900415415652,False
2025-05-31 21:20:17.340944,605.2172720548335,False
2025-05-31 21:21:17.340944,700.050438378105,False
2025-05-31 21:22:17.340944,642.0069415729238,False
2025-05-31 21:23:17.340944,608.0818378455924,False
2025-05-31 21:24:17.340944,476.2458156427023,False
2025-05-31 21:25:17.340944,422.0665879327691,False
2025-05-31 21:26:17.340944,557.808795961587,False
2025-05-31 21:27:17.340944,727.4211756513604,False
2025-05-31 21:28:17.340944,681.0556777022825,False
2025-05-31 21:29:17.340944,580.4203071249211,False
2025-05-31 21:30:17.340944,598.8074911796638,False
2025-05-31 21:31:17.340944,739.7066973303171,False
2025-05-31 21:32:17.340944,354.76371968332296,True
2025-05-31 21:33:17.340944,654.9173333487532,False
2025-05-31 21:34:17.340944,532.4375573498718,False
2025-05-31 21:35:17.340944,627.6406175298204,False
2025-05-31 21:36:17.340944,633.1912850636676,False
